"Event ID","Report Number","Officer Badge ID","Officer Dispatched DateTime","Officer Cleared DateTime","Street","City","State","Zip Code","Call Type","Clearance Code","Category"
"2400095466","","8284      ","2024-11-11 20:26:27","2024-11-11 20:45:04","656 N WINSTEAD AVE","ROCKY MOUNT","NC","","TRAFFIC STOP","C   ","TRAFFIC STOP"
"2400095467","","7819      ","2024-11-11 20:26:58","2024-11-11 20:30:38","1350 W RALEIGH BLVD","ROCKY MOUNT","NC","","SUSPICIOUS PERSON","C   ","SUSPICIOUS PERSON"
"2400095467","","8497      ","2024-11-11 20:26:58","2024-11-11 20:30:38","1350 W RALEIGH BLVD","ROCKY MOUNT","NC","","SUSPICIOUS PERSON","C   ","SUSPICIOUS PERSON"
"2400095468","","8284      ","2024-11-11 20:46:51","2024-11-11 21:07:12","242 MCINTYRE LN","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","D   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095469","","6242      ","2024-11-11 20:49:14","2024-11-11 21:02:04","309 FOSTERI DR","ROCKY MOUNT","NC","","ANIMAL CASE","L   ","ANIMAL CASE"
"2400095469","","7491      ","2024-11-11 20:49:10","2024-11-11 21:02:10","309 FOSTERI DR","ROCKY MOUNT","NC","","ANIMAL CASE","L   ","ANIMAL CASE"
"2400095469","","8085      ","2024-11-12 08:56:31","2024-11-12 09:12:33","309 FOSTERI DR","ROCKY MOUNT","NC","","ANIMAL CASE","L   ","ANIMAL CASE"
"2400095469","","8734      ","2024-11-12 08:56:28","2024-11-12 09:11:15","309 FOSTERI DR","ROCKY MOUNT","NC","","ANIMAL CASE","L   ","ANIMAL CASE"
"2400095470","","7819      ","2024-11-11 20:32:34","2024-11-11 20:35:36","2486 GODWIN LN","ROCKY MOUNT","NC","","ASSIST FIRE DEPT","H   ","ASSIST FIRE DEPT"
"2400095470","","8497      ","2024-11-11 20:32:34","2024-11-11 20:35:36","2486 GODWIN LN","ROCKY MOUNT","NC","","ASSIST FIRE DEPT","H   ","ASSIST FIRE DEPT"
"2400095471","","6242      ","2024-11-11 20:40:12","2024-11-11 20:42:50","1064 PINEHURST DR","ROCKY MOUNT","NC","","ALARM HOLD UP / PANIC / DURESS","Q1  ","ALARM HOLD UP / PANIC / DURESS"
"2400095471","","7468      ","2024-11-11 20:33:56","2024-11-11 20:38:48","1064 PINEHURST DR","ROCKY MOUNT","NC","","ALARM HOLD UP / PANIC / DURESS","Q1  ","ALARM HOLD UP / PANIC / DURESS"
"2400095471","","8500      ","2024-11-11 20:33:56","2024-11-11 20:38:48","1064 PINEHURST DR","ROCKY MOUNT","NC","","ALARM HOLD UP / PANIC / DURESS","Q1  ","ALARM HOLD UP / PANIC / DURESS"
"2400095472","","8500      ","2024-11-11 20:40:16","2024-11-11 20:51:27","716 REX ST","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095472","","7468      ","2024-11-11 20:40:16","2024-11-11 20:51:27","716 REX ST","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095473","","7819      ","2024-11-11 20:45:00","2024-11-11 21:01:37","933 REDGATE AVE","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","C   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095473","","8057      ","2024-11-11 20:49:10","2024-11-11 21:00:41","933 REDGATE AVE","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","C   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095473","","8497      ","2024-11-11 20:45:00","2024-11-11 21:01:37","933 REDGATE AVE","ROCKY MOUNT","NC","","DISORDERLIES / IN PROGRESS/ JO","C   ","DISORDERLIES / IN PROGRESS/ JO"
"2400095474","","6913      ","2024-11-11 20:46:41","2024-11-11 20:51:29","100 N PINEVIEW ST/TARBORO ST","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095474","","7854      ","2024-11-11 20:46:41","2024-11-11 20:51:29","100 N PINEVIEW ST/TARBORO ST","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095476","","8090      ","2024-11-11 20:57:33","2024-11-11 21:13:47","122 N CHURCH ST","ROCKY MOUNT","NC","","POLICE SERVICE","C   ","POLICE SERVICE"
"2400095477","","8307      ","2024-11-11 20:54:34","2024-11-11 21:09:26","1800-BLK N WESLEYAN BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095477","","8057      ","2024-11-11 21:01:16","2024-11-11 21:03:26","1800-BLK N WESLEYAN BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095478","","8057      ","2024-11-11 21:03:26","2024-11-11 21:10:28","699 DEXTER ST/W RALEIGH BLVD","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","E   ","SUSPICIOUS EVENT / PACKAGE"
"2400095478","","8497      ","2024-11-11 21:02:37","2024-11-11 21:12:38","699 DEXTER ST/W RALEIGH BLVD","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","E   ","SUSPICIOUS EVENT / PACKAGE"
"2400095478","","6913      ","2024-11-11 21:03:33","2024-11-11 21:06:47","699 DEXTER ST/W RALEIGH BLVD","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","E   ","SUSPICIOUS EVENT / PACKAGE"
"2400095478","","7819      ","2024-11-11 21:02:37","2024-11-11 21:12:38","699 DEXTER ST/W RALEIGH BLVD","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","E   ","SUSPICIOUS EVENT / PACKAGE"
"2400095478","","7854      ","2024-11-11 21:03:33","2024-11-11 21:06:47","699 DEXTER ST/W RALEIGH BLVD","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","E   ","SUSPICIOUS EVENT / PACKAGE"
"2400095479","","8500      ","2024-11-11 21:00:22","2024-11-11 21:27:38","626 ARLINGTON ST","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095479","","7468      ","2024-11-11 21:00:22","2024-11-11 21:27:38","626 ARLINGTON ST","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095480","","8307      ","2024-11-11 21:04:03","2024-11-11 21:06:39","330 S CHURCH ST","ROCKY MOUNT","NC","","CASE FOLLOW UP","C   ","CASE FOLLOW UP"
"2400095481","","6502      ","2024-11-11 21:06:11","2024-11-11 21:27:16","2921 ZEBULON RD","ROCKY MOUNT","NC","","ALARM BURGLARY","Q2  ","ALARM BURGLARY"
"2400095481","","7470      ","2024-11-11 21:06:11","2024-11-11 21:27:16","2921 ZEBULON RD","ROCKY MOUNT","NC","","ALARM BURGLARY","Q2  ","ALARM BURGLARY"
"2400095481","","8416      ","2024-11-11 21:06:11","2024-11-11 21:06:17","2921 ZEBULON RD","ROCKY MOUNT","NC","","ALARM BURGLARY","Q2  ","ALARM BURGLARY"
"2400095482","","8284      ","2024-11-11 21:07:24","2024-11-11 21:52:27","299 MCINTYRE LN","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095483","","8307      ","2024-11-11 21:10:17","2024-11-11 21:27:23","2420 N WESLEYAN BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095484","","8057      ","2024-11-11 21:17:41","2024-11-11 21:19:59","2420 N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095484","","8307      ","2024-11-11 21:11:34","2024-11-11 21:19:56","2420 N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095486","","8307      ","2024-11-11 22:33:39","2024-11-11 22:33:43","1446 BENVENUE RD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095486","","8416      ","2024-11-11 21:15:07","2024-11-11 21:39:46","1446 BENVENUE RD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095490","","7199      ","2024-11-11 21:22:35","2024-11-11 21:23:34","Unit 970 chasing","ROCKY MOUNT","NC","","CHASE","C   ","CHASE"
"2400095492","","8307      ","2024-11-11 21:28:53","2024-11-11 22:05:12","2700-BLK OLD BATTLEBORO RD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095493","","7819      ","2024-11-11 21:33:33","2024-11-11 22:04:23","705 WEST HAVEN BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095493","","8497      ","2024-11-11 21:33:33","2024-11-11 22:04:23","705 WEST HAVEN BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095494","2024007981","6502      ","2024-11-11 21:37:12","2024-11-12 00:57:08","1511 BENVENUE RD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","A   ","LARCENY IN PROGRESS / JO"
"2400095494","2024007981","6913      ","2024-11-11 21:45:47","2024-11-11 21:57:37","1511 BENVENUE RD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","A   ","LARCENY IN PROGRESS / JO"
"2400095494","2024007981","7470      ","2024-11-11 21:37:12","2024-11-12 00:57:08","1511 BENVENUE RD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","A   ","LARCENY IN PROGRESS / JO"
"2400095494","2024007981","8272      ","2024-11-11 21:45:19","2024-11-11 22:01:59","1511 BENVENUE RD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","A   ","LARCENY IN PROGRESS / JO"
"2400095494","2024007981","8416      ","2024-11-11 21:39:46","2024-11-12 00:05:46","1511 BENVENUE RD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","A   ","LARCENY IN PROGRESS / JO"
"2400095494","2024007981","7854      ","2024-11-11 21:45:47","2024-11-11 21:57:37","1511 BENVENUE RD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","A   ","LARCENY IN PROGRESS / JO"
"2400095494","2024007981","8307      ","2024-11-11 21:45:02","2024-11-11 21:46:00","1511 BENVENUE RD","ROCKY MOUNT","NC","","LARCENY IN PROGRESS / JO","A   ","LARCENY IN PROGRESS / JO"
"2400095496","","8057      ","2024-11-11 21:58:06","2024-11-11 22:18:57","100-BLK SUNSHINE DR","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095497","","8090      ","2024-11-11 22:00:39","2024-11-11 22:16:05","616 COLEMAN AVE","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095499","","7819      ","2024-11-11 22:04:35","2024-11-12 00:09:06","1337 W RALEIGH BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095499","","8497      ","2024-11-11 22:04:35","2024-11-12 00:09:06","1337 W RALEIGH BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095502","","8284      ","2024-11-11 22:15:28","2024-11-11 22:16:15","1579 E RALEIGH BLVD/STOKES ST","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095502","","8500      ","2024-11-11 22:12:59","2024-11-11 23:36:03","1579 E RALEIGH BLVD/STOKES ST","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095502","","7468      ","2024-11-11 22:12:59","2024-11-11 23:36:03","1579 E RALEIGH BLVD/STOKES ST","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095502","","7491      ","2024-11-11 22:23:18","2024-11-11 22:24:55","1579 E RALEIGH BLVD/STOKES ST","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095503","2024007982","6242      ","2024-11-11 22:14:15","2024-11-11 22:32:39","1099 LEGGETT RD/ROBERT AVE","ROCKY MOUNT","NC","","ACCIDENT PROPERTY DAMAGE","P   ","ACCIDENT PROPERTY DAMAGE"
"2400095503","2024007982","7491      ","2024-11-11 22:25:00","2024-11-11 22:32:33","1099 LEGGETT RD/ROBERT AVE","ROCKY MOUNT","NC","","ACCIDENT PROPERTY DAMAGE","P   ","ACCIDENT PROPERTY DAMAGE"
"2400095504","","7819      ","2024-11-11 22:17:02","2024-11-11 22:24:38","1021 CALVARY ST/EVERGREEN RD","ROCKY MOUNT","NC","","TRAFFIC STOP","W   ","TRAFFIC STOP"
"2400095504","","8497      ","2024-11-11 22:17:02","2024-11-11 22:24:38","1021 CALVARY ST/EVERGREEN RD","ROCKY MOUNT","NC","","TRAFFIC STOP","W   ","TRAFFIC STOP"
"2400095505","","6242      ","2024-11-11 22:20:24","2024-11-11 22:20:45","330 S CHURCH ST","ROCKY MOUNT","NC","","POLICE SERVICE","COMM","POLICE SERVICE"
"2400095506","","8057      ","2024-11-11 22:23:17","2024-11-11 22:44:10","1705 SUNSET AVE/LAKE RD","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095506","","8284      ","2024-11-11 22:22:38","2024-11-11 22:43:57","1705 SUNSET AVE/LAKE RD","ROCKY MOUNT","NC","","TRAFFIC STOP","B   ","TRAFFIC STOP"
"2400095507","","8307      ","2024-11-11 22:24:17","2024-11-11 22:33:26","108 COBB FARM VILLAGE LN","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095511","2024007983","8130      ","2024-11-11 22:39:28","2024-11-11 23:18:26","317 TIMBERLANE DR","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095511","2024007983","7819      ","2024-11-11 22:39:05","2024-11-12 00:15:40","317 TIMBERLANE DR","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095511","2024007983","8057      ","2024-11-11 22:44:57","2024-11-11 22:49:57","317 TIMBERLANE DR","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095511","2024007983","8272      ","2024-11-11 22:38:24","2024-11-12 00:12:52","317 TIMBERLANE DR","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095511","2024007983","8497      ","2024-11-11 22:39:05","2024-11-12 00:15:40","317 TIMBERLANE DR","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095512","","8307      ","2024-11-11 22:40:41","2024-11-11 22:49:27","1600-BLK BENVENUE RD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095513","","6242      ","2024-11-11 23:01:14","2024-11-11 23:02:31","MEADOWBROOK AREA","ROCKY MOUNT","NC","","CASE FOLLOW UP","H   ","CASE FOLLOW UP"
"2400095513","","7491      ","2024-11-11 22:47:27","2024-11-11 23:02:46","MEADOWBROOK AREA","ROCKY MOUNT","NC","","CASE FOLLOW UP","H   ","CASE FOLLOW UP"
"2400095513","","8090      ","2024-11-11 22:48:43","2024-11-11 23:03:08","MEADOWBROOK AREA","ROCKY MOUNT","NC","","CASE FOLLOW UP","H   ","CASE FOLLOW UP"
"2400095514","","8057      ","2024-11-11 22:49:57","2024-11-11 22:51:43","298 BUCK LEONARD BLVD/US64E","ROCKY MOUNT","NC","","TRAFFIC STOP CRIMINAL   S308","C   ","TRAFFIC STOP CRIMINAL   S308"
"2400095514","","8284      ","2024-11-11 22:50:01","2024-11-11 22:51:40","298 BUCK LEONARD BLVD/US64E","ROCKY MOUNT","NC","","TRAFFIC STOP CRIMINAL   S308","C   ","TRAFFIC STOP CRIMINAL   S308"
"2400095514","","8307      ","2024-11-11 22:51:13","2024-11-11 22:51:36","298 BUCK LEONARD BLVD/US64E","ROCKY MOUNT","NC","","TRAFFIC STOP CRIMINAL   S308","C   ","TRAFFIC STOP CRIMINAL   S308"
"2400095515","","8307      ","2024-11-11 22:51:53","2024-11-11 23:10:50","1370 N WESLEYAN BLVD","ROCKY MOUNT","NC","","MISSING / FOUND PERSON","I   ","MISSING / FOUND PERSON"
"2400095516","","6242      ","2024-11-11 23:02:35","2024-11-11 23:16:23","1211 E RALEIGH BLVD","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","C   ","SUSPICIOUS EVENT / PACKAGE"
"2400095516","","7491      ","2024-11-11 23:02:46","2024-11-11 23:15:19","1211 E RALEIGH BLVD","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","C   ","SUSPICIOUS EVENT / PACKAGE"
"2400095516","","8057      ","2024-11-11 23:02:00","2024-11-11 23:02:41","1211 E RALEIGH BLVD","ROCKY MOUNT","NC","","SUSPICIOUS EVENT / PACKAGE","C   ","SUSPICIOUS EVENT / PACKAGE"
"2400095517","","8057      ","2024-11-11 23:04:25","2024-11-11 23:15:53","777 W RALEIGH BLVD","ROCKY MOUNT","NC","","UNWANTED PARTY / TRESPASSING","C   ","UNWANTED PARTY / TRESPASSING"
"2400095517","","8090      ","2024-11-11 23:04:24","2024-11-11 23:17:16","777 W RALEIGH BLVD","ROCKY MOUNT","NC","","UNWANTED PARTY / TRESPASSING","C   ","UNWANTED PARTY / TRESPASSING"
"2400095518","","8307      ","2024-11-11 23:13:31","2024-11-11 23:23:38","1450 BENVENUE RD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095519","","8057      ","2024-11-11 23:16:01","2024-11-11 23:44:42","100 SUNSET HARBOUR LN","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","H   ","DOMESTIC DISTURBANCE"
"2400095519","","8284      ","2024-11-11 23:14:42","2024-11-11 23:44:42","100 SUNSET HARBOUR LN","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","H   ","DOMESTIC DISTURBANCE"
"2400095519","","8307      ","2024-11-11 23:15:43","2024-11-11 23:15:48","100 SUNSET HARBOUR LN","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","H   ","DOMESTIC DISTURBANCE"
"2400095520","","8090      ","2024-11-11 23:20:28","2024-11-11 23:30:33","1212 BETHLEHEM RD","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095520","","8130      ","2024-11-11 23:20:28","2024-11-11 23:30:19","1212 BETHLEHEM RD","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","C   ","DOMESTIC DISTURBANCE"
"2400095522","","8307      ","2024-11-11 23:24:55","2024-11-11 23:41:16","150-BLK JEFFREYS RD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095523","","6242      ","2024-11-11 23:35:04","2024-11-12 00:16:16","937 N FAIRVIEW RD","ROCKY MOUNT","NC","","ALARM BURGLARY","C   ","ALARM BURGLARY"
"2400095523","","7491      ","2024-11-11 23:34:57","2024-11-12 01:16:06","937 N FAIRVIEW RD","ROCKY MOUNT","NC","","ALARM BURGLARY","C   ","ALARM BURGLARY"
"2400095523","","8090      ","2024-11-11 23:35:58","2024-11-11 23:37:25","937 N FAIRVIEW RD","ROCKY MOUNT","NC","","ALARM BURGLARY","C   ","ALARM BURGLARY"
"2400095525","","8307      ","2024-11-11 23:44:50","2024-11-11 23:57:56","2420 N WESLEYAN BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095526","","8284      ","2024-11-11 23:46:53","2024-11-11 23:50:45","999 HARBOUR WEST DR/BETHLEHEM RD","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095527","","8057      ","2024-11-11 23:47:55","2024-11-11 23:51:38","1361 BETHLEHEM RD/WEATHERVANE HILL DR","ROCKY MOUNT","NC","","SUSPICIOUS PERSON","G   ","SUSPICIOUS PERSON"
"2400095529","","6242      ","2024-11-12 00:17:32","2024-11-12 00:48:18","341 MCDONALD ST","ROCKY MOUNT","NC","","MENTAL","C   ","MENTAL"
"2400095529","","8090      ","2024-11-12 00:08:26","2024-11-12 00:25:36","341 MCDONALD ST","ROCKY MOUNT","NC","","MENTAL","C   ","MENTAL"
"2400095529","","8416      ","2024-11-12 00:08:29","2024-11-12 00:17:28","341 MCDONALD ST","ROCKY MOUNT","NC","","MENTAL","C   ","MENTAL"
"2400095530","2024007984","5215      ","2024-11-12 00:15:02","2024-11-12 01:41:08","570 S WESLEYAN BLVD","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095530","2024007984","6864      ","2024-11-12 00:12:43","2024-11-12 01:51:02","570 S WESLEYAN BLVD","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095530","2024007984","7819      ","2024-11-12 00:16:19","2024-11-12 00:17:41","570 S WESLEYAN BLVD","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095530","2024007984","8130      ","2024-11-12 00:12:43","2024-11-12 00:34:33","570 S WESLEYAN BLVD","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095530","2024007984","8272      ","2024-11-12 00:13:03","2024-11-12 02:59:10","570 S WESLEYAN BLVD","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095530","2024007984","8284      ","2024-11-12 00:12:43","2024-11-12 03:52:09","570 S WESLEYAN BLVD","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095530","2024007984","8307      ","2024-11-12 00:16:30","2024-11-12 03:29:37","570 S WESLEYAN BLVD","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095530","2024007984","8497      ","2024-11-12 00:16:19","2024-11-12 00:17:41","570 S WESLEYAN BLVD","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095530","2024007984","6242      ","2024-11-12 02:40:36","2024-11-12 03:37:16","570 S WESLEYAN BLVD","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095530","2024007984","7491      ","2024-11-12 02:41:11","2024-11-12 03:48:13","570 S WESLEYAN BLVD","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095530","2024007984","8057      ","2024-11-12 00:13:10","2024-11-12 03:11:00","570 S WESLEYAN BLVD","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095530","2024007984","8090      ","2024-11-12 00:13:05","2024-11-12 00:18:24","570 S WESLEYAN BLVD","ROCKY MOUNT","NC","","BURGLARY /  B & E","A   ","BURGLARY /  B & E"
"2400095531","","8272      ","2024-11-12 00:16:19","2024-11-12 00:20:37","676 N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP CRIMINAL   S308","C   ","TRAFFIC STOP CRIMINAL   S308"
"2400095531","","8497      ","2024-11-12 00:17:41","2024-11-12 00:18:32","676 N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP CRIMINAL   S308","C   ","TRAFFIC STOP CRIMINAL   S308"
"2400095531","","6864      ","2024-11-12 00:17:39","2024-11-12 00:32:40","676 N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP CRIMINAL   S308","C   ","TRAFFIC STOP CRIMINAL   S308"
"2400095531","","7819      ","2024-11-12 00:17:41","2024-11-12 00:18:32","676 N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP CRIMINAL   S308","C   ","TRAFFIC STOP CRIMINAL   S308"
"2400095532","","8416      ","2024-11-12 00:17:28","2024-11-12 00:19:17","1275 N CHURCH ST","ROCKY MOUNT","NC","","TRAFFIC SITUATION","C   ","TRAFFIC SITUATION"
"2400095533","","8272      ","2024-11-12 00:23:33","2024-11-12 00:32:23","4232 BELGREEN DR","ROCKY MOUNT","NC","","POLICE SERVICE","C   ","POLICE SERVICE"
"2400095534","","8416      ","2024-11-12 00:27:31","2024-11-12 00:49:00","1499 N CHURCH ST/INDEPENDENCE DR","ROCKY MOUNT","NC","","TRAFFIC / ROAD HAZARD","C   ","TRAFFIC / ROAD HAZARD"
"2400095535","","8500      ","2024-11-12 00:27:10","2024-11-12 00:46:24","851 N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095535","","7468      ","2024-11-12 00:27:10","2024-11-12 00:46:24","851 N WESLEYAN BLVD","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095536","","8130      ","2024-11-12 00:36:21","2024-11-12 00:55:07","3708 SUNSET AVE","ROCKY MOUNT","NC","","911 HANGUP / UNKNOWN","C   ","911 HANGUP / UNKNOWN"
"2400095536","","8272      ","2024-11-12 00:36:20","2024-11-12 00:56:33","3708 SUNSET AVE","ROCKY MOUNT","NC","","911 HANGUP / UNKNOWN","C   ","911 HANGUP / UNKNOWN"
"2400095539","","8416      ","2024-11-12 00:51:54","2024-11-12 00:56:44","1199 INDEPENDENCE DR/BENVENUE RD","ROCKY MOUNT","NC","","TRAFFIC STOP","G   ","TRAFFIC STOP"
"2400095540","","8130      ","2024-11-12 00:55:21","2024-11-12 01:09:54","188 THIRD ST","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095540","","8272      ","2024-11-12 00:56:42","2024-11-12 01:06:52","188 THIRD ST","ROCKY MOUNT","NC","","DOMESTIC DISTURBANCE","D   ","DOMESTIC DISTURBANCE"
"2400095541","","7819      ","2024-11-12 01:01:30","2024-11-12 01:04:24","701 S WESLEYAN BLVD","ROCKY MOUNT","NC","","TRESPASSING   S129","D   ","TRESPASSING   S129"
"2400095541","","8497      ","2024-11-12 01:01:30","2024-11-12 01:04:24","701 S WESLEYAN BLVD","ROCKY MOUNT","NC","","TRESPASSING   S129","D   ","TRESPASSING   S129"
"2400095541","","7468      ","2024-11-12 01:04:20","2024-11-12 01:13:57","701 S WESLEYAN BLVD","ROCKY MOUNT","NC","","TRESPASSING   S129","D   ","TRESPASSING   S129"
"2400095541","","8090      ","2024-11-12 01:01:30","2024-11-12 01:14:07","701 S WESLEYAN BLVD","ROCKY MOUNT","NC","","TRESPASSING   S129","D   ","TRESPASSING   S129"
"2400095541","","8500      ","2024-11-12 01:04:20","2024-11-12 01:13:57","701 S WESLEYAN BLVD","ROCKY MOUNT","NC","","TRESPASSING   S129","D   ","TRESPASSING   S129"
"2400095543","","7470      ","2024-11-12 00:58:59","2024-11-12 01:13:00","876 TIFFANY BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095543","","6502      ","2024-11-12 00:58:59","2024-11-12 01:13:00","876 TIFFANY BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
"2400095544","","6502      ","2024-11-12 01:04:34","2024-11-12 01:06:31","1320 BENVENUE RD","ROCKY MOUNT","NC","","SUSPICIOUS VEHICLE","G   ","SUSPICIOUS VEHICLE"
"2400095544","","7470      ","2024-11-12 01:04:34","2024-11-12 01:06:31","1320 BENVENUE RD","ROCKY MOUNT","NC","","SUSPICIOUS VEHICLE","G   ","SUSPICIOUS VEHICLE"
"2400095545","","6502      ","2024-11-12 01:11:34","2024-11-12 01:38:48","878 TIFFANY BLVD","ROCKY MOUNT","NC","","DIRECTED PATROL","C   ","DIRECTED PATROL"
